66,鳳城燒臘粵菜 (百合店), 02 2362 5988,台北市大安區羅斯福路三段283巷6號1樓,"星期六	11:00–14:30, 17:00–20:30
星期日	11:00–14:30, 17:00–20:30
星期一	11:00–14:30, 17:00–20:30
星期二	11:00–14:30, 17:00–20:30
星期三	11:00–14:30, 17:00–20:30
星期四	11:00–14:30, 17:00–20:30
星期五	11:00–14:30, 17:00–20:30",0,台式便當,4," foodpanda.com.tw
https://www.ubereats.com/tw/store/%E9%B3%B3%E5%9F%8E%E7%87%92%E8%87%98%E7%99%BE%E5%90%88%E5%BA%97-%E5%85%AC%E9%A4%A8%E5%8F%B0%E5%A4%A7%E5%95%86%E5%9C%88/jVbm3v4bQuaAbr2ZQbck3w?srsltid=AfmBOooGFFMtcf1XDyz74IBZTQd8cncbXF7k9aU0pNFJQIcr0ACxPLr-","https://www.facebook.com/Fengchenglily/?locale=zh_TW

",無,c://,0,0,0,0,0
84,芋芋甜點舖,02 2366 0588,106台北市大安區新生南路三段76巷5號,"星期六12:00–20:00
星期日12:00–20:00
星期一12:00–20:00
星期二12:00–20:00
星期三12:00–20:00
星期四12:00–20:00
星期五12:00–20:00",0,來點糖分,5,https://www.ubereats.com/tw/store/%E5%85%AC%E9%A4%A8%E5%95%86%E5%9C%88-%E8%8A%8B%E8%8A%8B%E7%94%9C%E9%BB%9E%E8%88%96/R7f5Y-jLX9qmnIvODGI2aQ?diningMode=DELIVERY,https://www.tarodessert.com.tw/,"https://www.google.com.tw/maps/place/%E8%8A%8B%E8%8A%8B%E7%94%9C%E9%BB%9E%E8%88%96/@25.0191305,121.5230063,15z/data=!3m1!4b1!4m6!3m5!1s0x3442a97be312444d:0x209c637cc088225b!8m2!3d25.0191114!4d121.5333061!16s%2Fg%2F11rt01mh76?hl=zh-TW&entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D",c://,0,0,0,0,0
59,OL健康餐盒大安店,02 2377 8792,台北市大安區和平東路三段228巷13號,"星期五	11:00–14:00, 17:00–19:00
星期六	休息
星期日	休息
星期一	11:00–14:00, 17:00–19:00
星期二	11:00–14:00, 17:00–19:00
星期三	11:00–14:00, 17:00–19:00
星期四	11:00–14:00, 17:00–19:00",0,健康餐盒,4, foodpanda.com.tw, imenu.com.tw,無,c://,0,0,0,0,0
89,肉桂樹 the Cinnamon Tree 師大店,02 2367 5557,台北市大安區師大路49巷3號 ,"星期六12:00–21:00
星期日12:00–20:00
星期一12:00–20:00
星期二12:00–20:00
星期三12:00–20:00
星期四12:00–20:00
星期五12:00–20:00",0,來點糖分,5,https://www.ubereats.com/tw/store/the-cinnamon-tree-%E8%82%89%E6%A1%82%E6%A8%B9/xs_4ZBtUW4Cf16mm91ZcHg?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSU5QyU4QiVFNyVBQiU4QiVFOCU4NyVCQSVFNyU4MSVBMyVFNSVBNCVBNyVFNSVBRCVCOCUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUpxUzR5X29tcFFqUVJabjhkN2dRRWRTRSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNS4wMTczNDA1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIxLjUzOTc1MTglN0Q%3D,https://tcturl.com/,"https://www.google.com.tw/maps/place/%E8%82%89%E6%A1%82%E6%A8%B9+the+Cinnamon+Tree/@25.0278006,121.5242384,16z/data=!4m10!1m2!2m1!1z6IKJ5qGC5qi5IHRoZSBDaW5uYW1vbiBUcmVl!3m6!1s0x3442a99eb1b0d51b:0x977c43fc6a74b64c!8m2!3d25.0312988!4d121.5300035!15sChvogonmoYLmqLkgdGhlIENpbm5hbW9uIFRyZWVaHiIc6IKJ5qGCIOaouSB0aGUgY2lubmFtb24gdHJlZZIBBmJha2VyeeABAA!16s%2Fg%2F11tx3rs3bd?hl=zh-TW&entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D",c://,0,0,0,0,0
42,"
一沐日 公館羅斯福店",02 2367 5001,台北市中正區羅斯福路四段16號,"星期六	11:00–21:00
星期日	11:00–21:00
星期一	10:00–21:00
星期二	10:00–21:00
星期三	10:00–21:00
星期四	10:00–21:00
星期五	10:00–21:00",0,咀嚼系,2,https://www.ubereats.com/tw/store/%E4%B8%80%E6%B2%90%E6%97%A5-%E5%85%AC%E9%A4%A8%E7%BE%85%E6%96%AF%E7%A6%8F%E5%BA%97/Nr4vnze4WtaYeuIHdoFOeg?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSU5QyU4QiVFNyVBQiU4QiVFOCU4NyVCQSVFNyU4MSVBMyVFNSVBNCVBNyVFNSVBRCVCOCUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUpxUzR5X29tcFFqUVJabjhkN2dRRWRTRSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNS4wMTczNDA1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIxLjUzOTc1MTglN0Q%3D,https://www.aniceholiday.com.tw/beverages/store/65,https://www.google.com.tw/maps/place/%E4%B8%80%E6%B2%90%E6%97%A5+%E5%85%AC%E9%A4%A8%E7%BE%85%E6%96%AF%E7%A6%8F%E5%BA%97/@25.0194321,c://,0,0,0,0,0
34,"
可不可熟成紅茶 台北公館店",02 2368 0260,台北市中正區汀州路三段174號,"星期六10:30–23:00
星期日10:30–22:30
星期一10:30–22:30
星期二10:30–22:30
星期三10:30–22:30
星期四10:30–22:30
星期五10:30–23:00",0,奶類讚,2,https://www.ubereats.com/tw/store/%E5%8F%AF%E4%B8%8D%E5%8F%AF%E7%86%9F%E6%88%90%E7%B4%85%E8%8C%B6-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97/sX6HDK_WR1uLpJKD4khT2Q?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSU5QyU4QiVFNyVBQiU4QiVFOCU4NyVCQSVFNyU4MSVBMyVFNSVBNCVBNyVFNSVBRCVCOCUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUpxUzR5X29tcFFqUVJabjhkN2dRRWRTRSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNS4wMTczNDA1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIxLj,https://www.facebook.com/p/%E5%8F%AF%E4%B8%8D%E5%8F%AF%E7%86%9F%E6%88%90%E7%B4%85%E8%8C%B6-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97-100057635821586/,https://www.google.com.tw/maps/place/%E5%8F%AF%E4%B8%8D%E5%8F%AF%E7%86%9F%E6%88%90%E7%B4%85%E8%8C%B6+%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97/@25.0132126,c://,0,0,0,0,0
39,水巷茶弄(台北長春店),02 2713 3811,台北市中山區長春路368號,"星期六10:30–00:00
星期日10:30–00:00
星期一10:30–00:00
星期二10:30–00:00
星期三10:30–00:00
星期四10:30–00:00
星期五10:30–00:00",0,咀嚼系,2,"https://www.ubereats.com/tw/store/%E6%B0%B4%E5%B7%B7%E8%8C%B6%E5%BC%84-%E5%8F%B0%E5%8C%97%E9%95%B7%E6%98%A5%E5%BA%97/Z6dd8H5vTWCI33WNJ4AxsQ?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSU5QyU4QiVFNyVBQiU4QiVFOCU4NyVCQSVFNyU4MSVBMyVFNSVBNCVBNyVFNSVBRCVCOCUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUpxUzR5X29tcFFqUVJabjhkN2dRRWRTRSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNS4wMTczNDA1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIxLjUzOTc1MTglN0Q%3D

https://w",https://www.chanung.com.tw/,https://www.google.com.tw/maps/place/%E6%B0%B4%E5%B7%B7%E8%8C%B6%E5%BC%84(%E5%8F%B0%E5%8C%97%E9%95%B7%E6%98%A5%E5%BA%97)/@25.0544431,c://,0,0,0,0,0
81,ZAC ZAG 一樂韓式炸雞,02 2701 2462,台北市大安區光復南路562號,"星期六	11:30–21:30
星期日	11:30–21:30
星期一	11:30–21:30
星期二	11:30–21:30
星期三	11:30–21:30
星期四	11:30–21:30
星期五	11:30–21:30",0,罪惡一下,5,https://zaczag.oddle.me/zh_TW/,https://zaczag.oddle.me/zh_TW/,"https://www.google.com.tw/maps/place/ZAC+ZAG+%E4%B8%80%E6%A8%82%E9%9F%93%E5%BC%8F%E7%82%B8%E9%9B%9E+%EF%BD%9C+KOREAN+CHICKEN+%E5%A4%A7%E5%AE%89%E5%85%89%E5%BE%A9%E5%BA%97+%E5%BF%85%E5%90%83%E9%9F%93%E5%BC%8F%E7%82%B8%E9%9B%9E+%E6%BC%A2%E5%A0%A1+%E5%A5%B6%E6%98%94+%E6%8E%A8%E8%96%A6%E7%BE%8E%E9%A3%9F/@25.0149211,121.4915455,13z/data=!3m1!5s0x3442abc99e9e271d:0xf0deaa912cb4f1e6!4m10!1m2!2m1!1z5LiA5qiC54K45qmf!3m6!1s0x3442abb2cc2ed41b:0xf9778f9a8faef657!8m2!3d25.0343212!4d121.5573689!15sCgzkuIDmqIL",c://,0,0,0,0,0
31,迷客夏Milksha 臺北公館店,223687707,10090台北市中正區羅斯福路三段316巷10之2號1樓,"星期六10:00–21:30
星期日10:00–21:30
星期一10:00–21:30
星期二10:00–21:30
星期三10:00–21:30
星期四10:00–21:30
星期五10:00–21:30",0,奶類讚,2,https://order.nidin.shop/menu/17843,https://www.facebook.com/MilkShop.gongguan/?locale=zh_TW,https://www.google.com.tw/maps/place/%E8%BF%B7%E5%AE%A2%E5%A4%8FMilksha+%E8%87%BA%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97/@25.0155879,c://,0,0,0,0,0
37,料杯杯BOBOLABO微風北車店,02 2361 0168,台北市中正區北平西路3號2樓,"星期六	10:00–21:40
星期日	10:00–21:40
星期一	10:00–21:40
星期二	10:00–21:40
星期三	10:00–21:40
星期四	10:00–21:40
星期五	10:00–21:40",0,咀嚼系,2,https://order.nidin.shop/menu/17246,https://www.bobolabo.com/,https://www.google.com.tw/maps/place/%E6%96%99%E6%9D%AF%E6%9D%AFBOBOLABO%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97/@25.0474057,c://,0,0,0,0,0
